,address,info,z_address,bathrooms,bedrooms,finishedsqft,lastsolddate,lastsoldprice,latitude,longitude,neighborhood,totalrooms,usecode,yearbuilt,zestimate,zindexvalue,zipcode,zpid
15587,Address: 73 Almaden Court, San FranciscoSales price: 1788000Sales date: 11/15/2012Bedrooms: 4Square feet: 2260Lot size: 2739,73 Almaden Ct,3.0,4.0,1438.0,11/15/2012,1788000.0,37.779736,-122.458072,Lone Mountain,8.0,SingleFamily,1937.0,1977611.0,"1,419,600",94118.0,15084482.0
15588,Address: 659 12th Avenue, San FranciscoSales price: 1935000Sales date: 11/15/2012Bedrooms: 3Square feet: 2788Lot size: 2996,659 12th Ave,2.5,4.0,2788.0,11/15/2012,1935000.0,37.775824,-122.47068,Inner Richmond,8.0,SingleFamily,1924.0,2362057.0,"1,679,000",94118.0,15098085.0
15589,Address: 825 La Playa Street #422, San FranciscoSales price: 499000Sales date: 11/15/2012Bedrooms: 2Square feet: 1184Lot size: 8712,825 La Playa St APT 422,2.0,2.0,1300.0,09/25/2015,815000.0,37.772705,-122.510427,Outer Richmond,4.0,Condominium,1983.0,835889.0,"1,187,700",94121.0,15100719.0
15590,Address: 1538 40th Avenue, San FranciscoSales price: 660000Sales date: 11/15/2012Bedrooms: 2Square feet: 1000Lot size: 3000,1538 40th Ave,1.0,2.0,1000.0,11/15/2012,660000.0,37.758099,-122.498983,Outer Sunset,4.0,SingleFamily,1939.0,879936.0,"1,030,300",94122.0,15107610.0
15592,Address: 1640 Funston Avenue, San FranciscoSales price: 983000Sales date: 11/15/2012Bedrooms: 3Square feet: 1756Lot size: 4499,1640 Funston Ave,2.0,3.0,1756.0,11/15/2012,983000.0,37.757499,-122.469821,Inner Sunset,8.0,MultiFamily2To4,1937.0,1697289.0,"1,348,400",94122.0,15109704.0
15593,Address: 155 Gardenside Drive #34, San FranciscoSales price: 570000Sales date: 11/15/2012Bedrooms: 2Square feet: 1033Lot size: 15246,155 Gardenside Dr APT 34,2.0,2.0,1033.0,11/15/2012,570000.0,37.754098,-122.445086,Twin Peaks,4.0,Condominium,1981.0,986832.0,"1,159,200",94131.0,15132780.0
15594,Address: 207 Diamond Cove Terrace, San FranciscoSales price: 540000Sales date: 11/15/2012Bedrooms: 0Square feet: 0Lot size: 0,207 Diamond Cove Ter,2.5,2.0,1390.0,11/15/2012,540000.0,37.712757,-122.39361,Bayview,5.0,Condominium,2012.0,820296.0,"719,000",94134.0,119584705.0
15595,Address: 469 Clementina Street #4, San FranciscoSales price: 520000Sales date: 11/14/2012Bedrooms: 1Square feet: 622Lot size: 2614,469 Clementina St APT 4,1.0,1.0,622.0,11/14/2012,520000.0,37.779336,-122.405351,South of Market,3.0,Condominium,1993.0,659673.0,"957,300",94103.0,15147473.0
15598,Address: 300 3rd Street #1002, San FranciscoSales price: 800000Sales date: 11/14/2012Bedrooms: 2Square feet: 1161Lot size: 23522,300 3rd St APT 1002,2.0,2.0,1161.0,11/14/2012,800000.0,37.783184,-122.399084,Yerba Buena,4.0,Condominium,1990.0,1082663.0,"993,200",94107.0,15147824.0
15600,Address: 757 North Point Street #4, San FranciscoSales price: 845000Sales date: 11/14/2012Bedrooms: 2Square feet: 1190Lot size: 1307,757 N Point St APT 4,2.0,2.0,1190.0,11/14/2012,845000.0,37.805532,-122.419606,Russian Hill,5.0,Condominium,1989.0,1536332.0,"1,608,800",94109.0,15063373.0
15602,Address: 29 Dorland Street, San FranciscoSales price: 1350000Sales date: 11/14/2012Bedrooms: 0Square feet: 2080Lot size: 2495,29 Dorland St,3.5,4.0,3455.0,12/10/2015,4800000.0,37.762093,-122.424584,Mission,7.0,SingleFamily,1907.0,4532889.0,"1,167,700",94110.0,15144087.0
15604,Address: 210 Maynard Street, San FranciscoSales price: 530000Sales date: 11/14/2012Bedrooms: 0Square feet: 1275Lot size: 2750,210 Maynard St,2.0,3.0,1850.0,05/22/2015,1400000.0,37.729195,-122.425702,Excelsior,6.0,SingleFamily,1912.0,1026441.0,"757,400",94112.0,15166333.0
15607,Address: 767 Castro Street, San FranciscoSales price: 1950000Sales date: 11/14/2012Bedrooms: 4Square feet: 3097Lot size: 2500,767 Castro St,3.5,4.0,3097.0,11/14/2012,1950000.0,37.756649,-122.434277,Eureka Valley - Dolores Heights - Castro,9.0,SingleFamily,1895.0,3780072.0,"1,718,500",94114.0,15145258.0
15610,Address: 2612 Post Street, San FranciscoSales price: 1495000Sales date: 11/14/2012Bedrooms: 0Square feet: 0Lot size: 0,2612 Post St,3.0,3.0,2061.0,11/14/2012,1495000.0,37.783677,-122.444951,Lower Pacific Heights,6.0,Condominium,2012.0,1501497.0,"1,146,900",94115.0,119685374.0
15611,Address: 2682 17th Avenue, San FranciscoSales price: 803000Sales date: 11/14/2012Bedrooms: 0Square feet: 1490Lot size: 2063,2682 17th Ave,1.5,3.0,1490.0,11/14/2012,803000.0,37.73791,-122.472922,Inner Parkside,6.0,SingleFamily,1931.0,1479564.0,"1,304,500",94116.0,15125554.0
15613,Address: 1775 8th Avenue, San FranciscoSales price: 1175000Sales date: 11/14/2012Bedrooms: 3Square feet: 1961Lot size: 2996,1775 8th Ave,3.0,5.0,1961.0,11/14/2012,1175000.0,37.75524,-122.464954,Inner Sunset,12.0,SingleFamily,1946.0,1446761.0,"1,348,400",94122.0,15111688.0
15614,Address: 2170 Vallejo Street #101, San FranciscoSales price: 1650000Sales date: 11/14/2012Bedrooms: 0Square feet: 2145Lot size: 5227,2170 Vallejo St APT 101,2.0,3.0,2145.0,11/14/2012,1650000.0,37.795777,-122.433024,Pacific Heights,8.0,Condominium,1914.0,3329541.0,"1,884,400",94123.0,15072348.0
15615,Address: 2847 Baker Street, San FranciscoSales price: 2050000Sales date: 11/14/2012Bedrooms: 4Square feet: 2101Lot size: 1750,2847 Baker St,2.0,4.0,2101.0,11/14/2012,2050000.0,37.797465,-122.445995,Cow Hollow,7.0,Condominium,1983.0,3620813.0,"2,134,300",94123.0,15080310.0
15618,Address: 610 Duncan Street, San FranciscoSales price: 1448000Sales date: 11/14/2012Bedrooms: 3Square feet: 2500Lot size: 1909,610 Duncan St,2.5,3.0,2500.0,11/14/2012,1448000.0,37.745834,-122.433836,Noe Valley,6.0,SingleFamily,1991.0,2759583.0,"1,751,900",94131.0,15182290.0
15619,Address: 300 Berry Street #520, San FranciscoSales price: 590000Sales date: 11/14/2012Bedrooms: 1Square feet: 655Lot size: 41861,300 Berry St UNIT 520,1.0,1.0,655.0,11/14/2012,590000.0,37.773929,-122.39624,South of Market,3.0,Condominium,2009.0,825535.0,"957,300",94158.0,96028528.0
15620,Address: 710 Guerrero Street, San FranciscoSales price: 1295000Sales date: 11/13/2012Bedrooms: 2Square feet: 1900Lot size: 5663,710 Guerrero St,2.0,3.0,1900.0,11/13/2012,1295000.0,37.759731,-122.42388,Mission,6.0,Condominium,1925.0,1463276.0,"1,167,700",94110.0,15145005.0
15625,Address: 260 King Street #665, San FranciscoSales price: 705000Sales date: 11/09/2012Bedrooms: 2Square feet: 1083Lot size: 213232,260 King St UNIT 665,2.0,2.0,1083.0,11/09/2012,705000.0,37.777641,-122.393417,South of Market,4.0,Condominium,2004.0,1141897.0,"957,300",94107.0,69819767.0
15626,Address: 1177 California Street #511, San FranciscoSales price: 350000Sales date: 11/09/2012Bedrooms: 0Square feet: 437Lot size: 49658,1177 California St APT 511,1.0,0.0,437.0,11/09/2012,350000.0,37.791089,-122.413658,Downtown,2.0,Condominium,1978.0,571685.0,"795,400",94108.0,15068555.0
15628,Address: 420 Austin Street, San FranciscoSales price: 695500Sales date: 11/09/2012Bedrooms: 1Square feet: 922Lot size: 1169,420 Austin St,1.0,3.0,900.0,11/09/2012,695500.0,37.788534,-122.426245,Lower Pacific Heights,4.0,Condominium,1900.0,1206213.0,"1,146,900",94109.0,15075459.0
15629,Address: 1388 Gough Street #607, San FranciscoSales price: 853000Sales date: 11/09/2012Bedrooms: 2Square feet: 1196Lot size: 29185,1388 Gough St APT 607,2.0,2.0,1296.0,09/18/2015,1325000.0,37.78587,-122.424455,Van Ness - Civic Center,5.0,Condominium,1993.0,1356789.0,"839,200",94109.0,15076761.0
15630,Address: 25 Richland Avenue, San FranciscoSales price: 595000Sales date: 11/09/2012Bedrooms: 0Square feet: 0Lot size: 0,25 Richland Ave,1.0,2.0,1205.0,11/09/2012,595000.0,37.736147,-122.425976,Bernal Heights,6.0,Condominium,1924.0,793224.0,"1,214,400",94110.0,119685402.0
15631,Address: 23 Richland Avenue, San FranciscoSales price: 641000Sales date: 11/09/2012Bedrooms: 4Square feet: 2410Lot size: 2025,23 Richland Ave,1.0,2.0,1205.0,05/21/2015,645000.0,37.736236,-122.42601,Bernal Heights,5.0,Condominium,1914.0,793846.0,"1,214,400",94110.0,119684784.0
15632,Address: 2435 Bryant Street, San FranciscoSales price: 900000Sales date: 11/09/2012Bedrooms: 0Square feet: 1375Lot size: 3310,2435 Bryant St,1.0,3.0,1375.0,11/09/2012,900000.0,37.75546,-122.409005,Mission,5.0,SingleFamily,1932.0,1143454.0,"1,167,700",94110.0,15151330.0
15633,Address: 1649 Treat Avenue, San FranciscoSales price: 915000Sales date: 11/09/2012Bedrooms: 0Square feet: 900Lot size: 2500,1649 Treat Ave,1.0,1.0,900.0,11/09/2012,915000.0,37.744432,-122.412254,Bernal Heights,4.0,SingleFamily,1913.0,1210314.0,"1,214,400",94110.0,15160659.0
15634,Address: 1495 Valencia Street #4, San FranciscoSales price: 1037500Sales date: 11/09/2012Bedrooms: 3Square feet: 1441Lot size: 4700,1495 Valencia St APT 4,3.0,3.0,1441.0,11/09/2012,1037500.0,37.749052,-122.420308,Mission,5.0,Condominium,2009.0,1444856.0,"1,167,700",94110.0,96026011.0
15636,Address: 280 Minerva Street, San FranciscoSales price: 451000Sales date: 11/09/2012Bedrooms: 0Square feet: 875Lot size: 3123,280 Minerva St,1.0,2.0,875.0,11/09/2012,451000.0,37.715993,-122.461988,Oceanview,4.0,SingleFamily,1941.0,716495.0,"752,700",94112.0,15192984.0
15637,Address: 214 Louisburg Street, San FranciscoSales price: 525000Sales date: 11/09/2012Bedrooms: 0Square feet: 1100Lot size: 2173,214 Louisburg St,1.0,2.0,1100.0,11/09/2012,525000.0,37.720372,-122.450461,Ingleside,5.0,SingleFamily,1929.0,794795.0,"799,700",94112.0,15190946.0
15640,Address: 44 Foote Avenue, San FranciscoSales price: 745000Sales date: 11/09/2012Bedrooms: 2Square feet: 1750Lot size: 1999,44 Foote Ave,1.0,3.0,1750.0,11/09/2012,745000.0,37.7132,-122.44512,Outer Mission,8.0,SingleFamily,1930.0,957578.0,"804,400",94112.0,15191739.0
15641,Address: 1 Valdez Avenue, San FranciscoSales price: 783000Sales date: 11/09/2012Bedrooms: 0Square feet: 1310Lot size: 4382,1 Valdez Ave,1.0,3.0,1548.0,11/09/2012,783000.0,37.728957,-122.45503,Westwood Park,6.0,SingleFamily,1923.0,1343904.0,"1,191,600",94112.0,15139586.0
15642,Address: 218 Dorado Terrace, San FranciscoSales price: 799000Sales date: 11/09/2012Bedrooms: 6Square feet: 2806Lot size: 2178,218 Dorado Ter,4.0,4.0,2806.0,11/09/2012,799000.0,37.726444,-122.461393,Mount Davidson Manor,10.0,SingleFamily,1980.0,1855747.0,"1,370,500",94112.0,15142256.0
15644,Address: 169 Yukon Street, San FranciscoSales price: 690000Sales date: 11/09/2012Bedrooms: 0Square feet: 630Lot size: 1711,169 Yukon St,1.0,1.0,770.0,11/09/2012,690000.0,37.757254,-122.442183,Eureka Valley - Dolores Heights - Castro,4.0,SingleFamily,1910.0,1606090.0,"1,718,500",94114.0,15129867.0
15645,Address: 381 Noe Street, San FranciscoSales price: 882500Sales date: 11/09/2012Bedrooms: 0Square feet: 1469Lot size: 2779,381 Noe St,2.0,2.0,1469.0,11/09/2012,882500.0,37.763011,-122.432662,Eureka Valley - Dolores Heights - Castro,6.0,Condominium,1905.0,1250212.0,"1,718,500",94114.0,89236940.0
15646,Address: 112 Yukon Street, San FranciscoSales price: 975000Sales date: 11/09/2012Bedrooms: 0Square feet: 1280Lot size: 1934,112 Yukon St,3.0,3.0,1280.0,11/09/2012,975000.0,37.757849,-122.442464,Eureka Valley - Dolores Heights - Castro,5.0,SingleFamily,1941.0,2113942.0,"1,718,500",94114.0,15129788.0
15648,Address: 1730 Broderick Street #1, San FranciscoSales price: 610000Sales date: 11/09/2012Bedrooms: 0Square feet: 828Lot size: 7405,1730 Broderick St APT 1,1.0,1.0,828.0,11/09/2012,610000.0,37.786412,-122.441543,Lower Pacific Heights,5.0,Condominium,1928.0,838885.0,"1,146,900",94115.0,15083130.0
15649,Address: 2999 California Street #402, San FranciscoSales price: 685000Sales date: 11/09/2012Bedrooms: 2Square feet: 989Lot size: 3049,2999 California St # 402,1.0,2.0,989.0,11/09/2012,685000.0,37.787445,-122.4435,Lower Pacific Heights,3.0,Condominium,1929.0,879785.0,"1,146,900",94115.0,15082627.0
15651,Address: 2462 Broadway Street, San FranciscoSales price: 2600000Sales date: 11/09/2012Bedrooms: 0Square feet: 2713Lot size: 871,2462 Broadway St,2.5,3.0,2896.0,11/09/2012,2600000.0,37.794231,-122.437621,Pacific Heights,8.0,Condominium,1904.0,6311459.0,"1,884,400",94115.0,49815391.0
15652,Address: 2634 44th Avenue, San FranciscoSales price: 620000Sales date: 11/09/2012Bedrooms: 0Square feet: 1443Lot size: 2996,2634 44th Ave,3.0,4.0,1443.0,11/09/2012,620000.0,37.737466,-122.501839,Outer Parkside,6.0,SingleFamily,1954.0,1185729.0,"982,900",94116.0,15124724.0
15653,Address: 2527 29th Avenue, San FranciscoSales price: 650000Sales date: 11/09/2012Bedrooms: 0Square feet: 1405Lot size: 2996,2527 29th Ave,3.0,4.0,2003.0,07/11/2013,1105000.0,37.740143,-122.48656,Parkside,8.0,SingleFamily,1926.0,1237440.0,"1,094,000",94116.0,15123605.0
15654,Address: 345 Rivera Street, San FranciscoSales price: 655000Sales date: 11/09/2012Bedrooms: 2Square feet: 1665Lot size: 2495,345 Rivera St,2.0,4.0,1665.0,11/09/2012,655000.0,37.746789,-122.470202,Forest Hill,7.0,SingleFamily,1936.0,1552533.0,"1,926,800",94116.0,15120023.0
15655,Address: 2550 28th Avenue, San FranciscoSales price: 810000Sales date: 11/09/2012Bedrooms: 3Square feet: 1622Lot size: 3000,2550 28th Ave,2.0,3.0,1622.0,11/09/2012,810000.0,37.739812,-122.484809,Parkside,7.0,SingleFamily,1925.0,1364336.0,"1,094,000",94116.0,15123519.0
15656,Address: 2379 15th Avenue, San FranciscoSales price: 858000Sales date: 11/09/2012Bedrooms: 3Square feet: 1671Lot size: 3188,2379 15th Ave,2.0,3.0,1671.0,11/09/2012,858000.0,37.743616,-122.471725,Inner Parkside,7.0,SingleFamily,1945.0,1342058.0,"1,304,500",94116.0,15120178.0
15657,Address: 350 Broderick Street #307, San FranciscoSales price: 601000Sales date: 11/09/2012Bedrooms: 1Square feet: 677Lot size: 49213,350 Broderick St APT 307,1.0,1.0,677.0,11/09/2012,601000.0,37.773441,-122.438758,North Panhandle,4.0,Condominium,2007.0,813475.0,"1,211,900",94117.0,79844434.0
15658,Address: 103 Scott Street, San FranciscoSales price: 675000Sales date: 11/09/2012Bedrooms: 0Square feet: 737Lot size: 2628,103 Scott St,1.0,1.0,737.0,11/09/2012,675000.0,37.770641,-122.435499,Hayes Valley,4.0,Condominium,1900.0,848633.0,"1,202,900",94117.0,64972308.0
15660,Address: 3878 Jackson Street, San FranciscoSales price: 3650000Sales date: 11/09/2012Bedrooms: 4Square feet: 3913Lot size: 2548,3878 Jackson St,4.0,4.0,4609.0,04/14/2015,6680000.0,37.789567,-122.458875,Presidio Heights,11.0,SingleFamily,1906.0,8088479.0,"5,244,900",94118.0,15080938.0
15661,Address: 584 37th Avenue, San FranciscoSales price: 570000Sales date: 11/09/2012Bedrooms: 2Square feet: 1462Lot size: 1873,584 37th Ave,4.0,4.0,2187.0,08/08/2013,990000.0,37.777875,-122.497224,Outer Richmond,9.0,SingleFamily,1923.0,2021474.0,"1,187,700",94121.0,15093447.0
15662,Address: 675 45th Avenue, San FranciscoSales price: 950000Sales date: 11/09/2012Bedrooms: 0Square feet: 2000Lot size: 2996,675-677 45TH Ave,2.0,6.0,2000.0,11/09/2012,950000.0,37.775777,-122.506255,Outer Richmond,10.0,Townhouse,1947.0,1307936.0,"1,187,700",94121.0,15096364.0
15663,Address: 680 47th Avenue, San FranciscoSales price: 1055000Sales date: 11/09/2012Bedrooms: 0Square feet: 2260Lot size: 2121,680 47th Ave,2.0,3.0,2260.0,11/09/2012,1055000.0,37.775599,-122.507783,Outer Richmond,8.0,SingleFamily,1926.0,1288701.0,"1,187,700",94121.0,15096455.0
15664,Address: 3124 Baker Street, San FranciscoSales price: 1715000Sales date: 11/09/2012Bedrooms: 0Square feet: 2905Lot size: 2273,3124 Baker St,2.0,4.0,2905.0,11/09/2012,1715000.0,37.799955,-122.445962,Marina,8.0,SingleFamily,1931.0,4092216.0,"2,157,700",94123.0,15080123.0
15665,Address: 7 Carpenter Court, San FranciscoSales price: 275000Sales date: 11/09/2012Bedrooms: 3Square feet: 1009Lot size: 1891,7 Carpenter Ct,3.0,3.0,1009.0,11/09/2012,275000.0,37.734743,-122.38534,Bayview,6.0,SingleFamily,1990.0,757483.0,"719,000",94124.0,15153298.0
15666,Address: 800 Le Conte Avenue, San FranciscoSales price: 510500Sales date: 11/09/2012Bedrooms: 3Square feet: 1737Lot size: 2616,800 Le Conte Ave,3.0,3.0,1737.0,11/09/2012,510500.0,37.716916,-122.395915,Bayview,6.0,SingleFamily,1995.0,790647.0,"719,000",94124.0,15154952.0
15668,Address: 150 Urbano Drive, San FranciscoSales price: 895000Sales date: 11/09/2012Bedrooms: 0Square feet: 2600Lot size: 8385,150 Urbano Dr,2.0,3.0,2600.0,11/09/2012,895000.0,37.725636,-122.465232,Ingleside Terrace,8.0,SingleFamily,1923.0,2001424.0,"1,621,200",94127.0,15187203.0
15669,Address: 530 Molimo Drive, San FranciscoSales price: 949000Sales date: 11/09/2012Bedrooms: 4Square feet: 2294Lot size: 3759,530 Molimo Dr,3.0,4.0,2294.0,11/09/2012,949000.0,37.740058,-122.451476,Miraloma Park,9.0,SingleFamily,1965.0,1504196.0,"1,227,600",94127.0,15136682.0
15670,Address: 526 Ulloa Street, San FranciscoSales price: 951000Sales date: 11/09/2012Bedrooms: 0Square feet: 1247Lot size: 3371,526 Ulloa St,1.0,2.0,1247.0,11/09/2012,951000.0,37.741202,-122.460584,West Portal,10.0,SingleFamily,1924.0,1630445.0,"1,551,600",94127.0,15135273.0
15671,Address: 537 Dellbrook Avenue, San FranciscoSales price: 675000Sales date: 11/09/2012Bedrooms: 2Square feet: 863Lot size: 3598,537 Dellbrook Ave,2.0,3.0,1100.0,11/09/2012,675000.0,37.755842,-122.454006,Midtown Terrace,4.0,SingleFamily,1959.0,1882146.0,"1,108,400",94131.0,15131072.0
15672,Address: 175 Flood Avenue, San FranciscoSales price: 870000Sales date: 11/09/2012Bedrooms: 3Square feet: 1684Lot size: 2809,175 Flood Ave,2.0,3.0,1684.0,08/20/2014,1130000.0,37.729649,-122.443714,Sunnyside,7.0,SingleFamily,1924.0,1890774.0,"1,030,800",94131.0,15139842.0
15674,Address: 4338 Cesar Chavez Street, San FranciscoSales price: 1995000Sales date: 11/09/2012Bedrooms: 4Square feet: 2950Lot size: 3532,4338 Cesar Chavez St,3.5,4.0,2950.0,11/09/2012,1995000.0,37.74735,-122.436856,Noe Valley,10.0,SingleFamily,1900.0,3772738.0,"1,751,900",94131.0,15181610.0
15675,Address: 169 Huntington Drive, San FranciscoSales price: 700000Sales date: 11/09/2012Bedrooms: 2Square feet: 1050Lot size: 3489,169 Huntington Dr,1.0,2.0,1050.0,11/09/2012,700000.0,37.732033,-122.495576,Lakeshore,5.0,SingleFamily,1953.0,1056545.0,"1,237,900",94132.0,15198224.0
15676,Address: 1940 Stockton Street #103, San FranciscoSales price: 938000Sales date: 11/09/2012Bedrooms: 2Square feet: 1360Lot size: 871,1940 Stockton St APT 103,3.0,2.0,1360.0,11/09/2012,938000.0,37.803804,-122.409505,Telegraph Hill,4.0,Condominium,1981.0,1654148.0,"1,215,500",94133.0,15064401.0
15677,Address: 662 Goettingen Street, San FranciscoSales price: 520000Sales date: 11/09/2012Bedrooms: 2Square feet: 925Lot size: 2996,662 Goettingen St,1.0,2.0,925.0,11/09/2012,520000.0,37.723625,-122.405549,Portola,4.0,SingleFamily,1953.0,741337.0,"891,600",94134.0,15171751.0
15682,Address: 1601 Pacific Avenue #206, San FranciscoSales price: 861000Sales date: 11/08/2012Bedrooms: 2Square feet: 1190Lot size: 16117,1601 Pacific Ave APT 206,2.0,3.0,1200.0,11/08/2012,861000.0,37.794777,-122.421794,Nob Hill,4.0,Condominium,2000.0,1440959.0,"1,440,700",94109.0,80754550.0
15684,Address: 104 Wool Street, San FranciscoSales price: 715000Sales date: 11/08/2012Bedrooms: 2Square feet: 675Lot size: 1750,104 Wool St,1.0,2.0,675.0,11/08/2012,715000.0,37.74032,-122.417231,Bernal Heights,5.0,SingleFamily,1906.0,1127339.0,"1,214,400",94110.0,15162436.0
15685,Address: 38 Miramar Avenue, San FranciscoSales price: 700000Sales date: 11/08/2012Bedrooms: 2Square feet: 1200Lot size: 2813,38 Miramar Ave,2.0,4.0,2000.0,11/08/2012,700000.0,37.718951,-122.457853,Ingleside,7.0,SingleFamily,1924.0,971540.0,"799,700",94112.0,15190691.0
15686,Address: 1345 Turk Street #216, San FranciscoSales price: 237000Sales date: 11/08/2012Bedrooms: 0Square feet: 0Lot size: 0,1345 Turk St APT 216,2.0,2.0,985.0,11/08/2012,237000.0,37.780553,-122.431234,Western Addition,4.0,Condominium,2012.0,989330.0,"971,300",94115.0,121150511.0
15687,Address: 1345 Turk Street #103, San FranciscoSales price: 295000Sales date: 11/08/2012Bedrooms: 0Square feet: 0Lot size: 0,1345 Turk St APT 103,2.0,3.0,1204.0,11/08/2012,295000.0,37.780553,-122.431234,Western Addition,5.0,Condominium,2012.0,1135745.0,"971,300",94115.0,121150510.0
15688,Address: 2200 Sacramento Street #607, San FranciscoSales price: 1100000Sales date: 11/08/2012Bedrooms: 1Square feet: 1000Lot size: 1089,2200 Sacramento St APT 607,2.0,2.0,1000.0,11/08/2012,1100000.0,37.790681,-122.429498,Pacific Heights,4.0,Condominium,1964.0,1235458.0,"1,884,400",94115.0,15074417.0
15689,Address: 1920 Broderick Street, San FranciscoSales price: 2100000Sales date: 11/08/2012Bedrooms: 0Square feet: 0Lot size: 2060,1920 Broderick St,3.5,3.0,2388.0,11/08/2012,2100000.0,37.788545,-122.441983,Pacific Heights,7.0,SingleFamily,1883.0,3369912.0,"1,884,400",94115.0,15082517.0
15691,Address: 207 9th Avenue, San FranciscoSales price: 679000Sales date: 11/08/2012Bedrooms: 0Square feet: 112Lot size: 926,207 9th Ave,1.5,2.0,1254.0,11/08/2012,679000.0,37.784379,-122.467925,Inner Richmond,5.0,SingleFamily,1912.0,1082411.0,"1,679,000",94118.0,15091345.0
